num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration
0,0,2,88,5,14,2,438,85,1,1,1,17
1,0,2,12,5,15,1,382,15,0,0,0,6
0,1,2,24,77,9,1,626,51,1,1,1,19
0,0,2,17,13,14,4,733,4,1,0,0,9
1,0,2,118,6,12,1,475,85,1,0,0,10
1,1,2,107,6,9,0,287,93,1,0,0,13
0,0,2,15,14,13,2,621,4,1,0,0,19
2,1,2,5,8,8,6,90,36,1,0,1,17
0,0,2,166,6,2,3,6,51,0,0,1,19
1,0,2,63,6,6,1,420,37,1,0,0,12
0,0,2,15,6,6,4,717,91,1,0,0,0
0,0,2,233,4,2,0,289,93,0,1,0,19
1,0,2,92,64,1,4,397,51,1,1,0,15
1,0,2,126,19,13,2,178,4,1,1,1,17
3,1,2,16,4,14,1,716,51,1,0,1,17
0,0,2,54,24,23,0,428,85,1,1,1,19
1,1,2,40,32,15,1,721,4,1,0,1,10
2,0,2,5,3,4,1,294,93,0,0,1,10
0,0,2,50,6,6,1,176,4,1,0,0,9
1,0,2,48,280,9,5,174,4,1,1,1,19
2,0,2,397,5,16,5,285,93,1,0,0,12
3,0,2,447,10,11,3,178,4,1,0,1,17
2,0,2,16,68,14,2,725,51,1,0,0,9
0,1,2,146,3,3,5,545,43,0,0,0,13
1,0,2,106,6,17,0,91,36,1,0,0,0
0,0,2,39,22,7,1,693,91,1,0,0,19
1,0,2,299,19,23,6,394,4,1,1,1,19
0,0,2,314,76,2,2,296,93,1,1,1,17
0,0,2,42,5,14,4,397,51,1,1,1,15
0,0,2,65,7,9,2,3,61,1,0,0,12
0,0,2,32,9,9,0,424,4,1,1,1,19
2,1,2,78,12,8,2,176,4,1,0,0,9
0,0,2,7,5,10,3,291,4,0,0,1,19
0,0,2,69,5,0,0,377,93,0,0,0,9
0,0,2,169,23,6,3,178,4,1,0,1,17
0,0,2,54,9,4,4,299,37,1,0,1,15
0,0,2,41,78,5,1,299,43,1,0,0,15
0,0,2,66,25,7,2,202,103,1,0,1,18
0,0,2,1,3,10,1,436,85,0,0,1,12
3,0,2,266,6,11,4,6,51,1,0,0,19
0,0,2,83,14,13,2,272,4,1,0,0,9
0,0,2,53,20,23,3,296,4,1,0,1,17
2,0,2,21,5,2,4,733,91,1,0,0,9
1,0,2,19,19,1,2,412,4,1,1,1,17
0,1,2,133,8,1,3,101,37,1,0,0,15
0,0,2,161,6,1,4,157,4,1,1,1,15
1,0,2,43,5,14,1,365,34,1,1,1,9
0,1,2,7,12,2,2,727,4,1,1,1,9
1,0,2,16,5,5,0,701,51,1,1,1,11
1,0,2,208,5,13,2,538,43,0,0,0,13
1,0,2,99,4,18,2,300,85,0,0,0,12
0,0,2,205,71,14,4,249,4,1,0,1,19
0,0,2,35,5,7,5,761,91,1,0,1,0
3,0,2,5,75,9,2,470,51,1,0,0,2
0,0,2,106,147,7,4,102,85,1,0,1,12
0,0,2,45,5,4,1,715,17,0,0,0,7
3,0,2,292,3,12,4,36,37,0,0,0,4
0,0,2,244,5,15,6,428,85,0,1,1,19
1,0,2,43,5,5,3,48,17,1,1,0,11
1,0,2,323,11,9,3,688,4,0,0,0,19
0,0,2,38,3,9,0,720,4,0,0,0,9
0,0,2,95,13,19,4,639,4,1,0,1,19
4,0,2,41,4,16,1,300,85,1,1,0,12
0,0,2,31,16,3,3,270,4,0,0,1,19
1,0,2,54,9,8,1,655,52,1,0,1,17
1,0,2,13,78,11,4,174,4,1,1,1,19
1,1,2,115,4,13,6,425,85,0,0,1,12
0,0,2,11,67,1,1,434,51,1,1,1,12
1,1,2,153,18,3,4,786,4,0,0,0,17
0,1,2,137,14,4,4,292,17,0,0,0,11
3,0,2,229,7,5,5,296,4,0,0,0,17
0,0,2,22,6,3,1,380,4,1,1,1,17
0,0,2,20,37,16,3,639,91,1,0,1,19
0,0,2,51,4,1,2,289,4,1,1,1,19
1,0,2,11,10,5,0,300,85,0,0,0,12
0,0,2,103,16,5,4,92,4,1,0,0,19
0,0,2,45,51,1,0,412,4,1,0,0,17
0,0,2,60,6,12,5,379,17,0,0,1,7
1,0,2,46,5,15,4,367,43,0,0,0,15
1,0,2,20,78,1,2,174,4,1,1,1,19
1,0,2,43,6,8,3,309,17,0,1,1,7
0,0,2,41,51,7,2,470,51,1,0,0,2
0,0,2,9,8,14,1,65,51,0,1,1,9
1,0,2,53,12,6,6,148,4,1,1,0,19
1,0,2,42,6,10,0,368,85,0,0,0,12
1,0,2,26,11,10,3,291,93,1,1,0,19
0,0,2,11,5,2,5,614,4,0,0,0,9
2,0,2,228,4,0,0,298,17,0,0,0,5
0,0,2,79,12,23,6,481,37,1,0,0,13
1,0,2,236,5,8,3,377,4,1,0,0,9
0,0,2,15,3,2,5,424,4,0,0,0,19
2,1,2,22,6,8,4,713,51,1,0,1,9
0,0,2,26,6,17,4,590,4,1,1,1,19
0,1,2,3,13,11,3,639,4,0,0,0,19
0,0,2,7,11,10,5,68,12,1,0,0,3
0,0,2,53,59,8,0,231,4,1,0,0,17
1,0,2,120,5,5,3,419,51,1,1,1,12
3,0,2,51,8,11,1,770,4,1,1,1,17
2,0,2,86,5,9,1,287,93,1,0,0,13
1,0,2,25,14,8,1,521,51,1,0,0,7
1,0,2,131,6,5,0,626,51,1,1,1,19
3,0,2,88,13,9,5,175,4,1,0,1,19
0,0,2,106,10,4,0,407,43,1,0,0,15
0,0,2,148,5,6,2,424,85,1,0,0,19
4,0,2,76,5,5,2,187,93,1,1,1,18
0,0,2,195,16,13,1,41,43,1,0,0,15
3,0,2,107,5,23,2,416,51,1,1,1,12
0,0,2,31,172,10,4,438,85,1,1,1,17
0,1,2,86,14,10,6,6,61,1,0,1,19
0,0,2,16,6,11,2,716,4,0,0,0,17
2,0,2,40,66,1,2,738,4,1,0,0,9
0,0,2,8,3,3,1,420,85,0,1,1,12
0,0,2,110,35,15,0,173,43,1,0,1,13
0,0,2,304,9,21,3,112,37,1,0,1,10
0,0,2,19,1,15,1,717,91,1,0,1,0
0,0,2,249,18,13,6,565,4,1,1,1,17
1,1,2,42,6,0,3,717,51,1,0,0,0
3,0,2,227,20,10,1,522,4,1,1,1,17
1,0,2,150,4,2,2,436,85,1,0,1,12
1,0,2,32,9,8,0,560,4,1,1,1,19
0,0,2,38,5,11,3,105,43,0,0,1,13
1,0,2,162,25,4,5,6,61,0,0,0,19
1,0,2,17,9,8,1,72,12,1,0,1,2
1,0,2,329,4,5,3,113,37,0,0,1,7
0,0,2,27,18,1,4,686,83,1,1,1,19
1,0,2,156,6,5,1,307,17,1,1,1,11
1,0,2,341,9,9,1,727,4,1,1,0,9
1,0,2,6,6,1,6,377,4,0,0,0,9
0,0,2,57,6,13,0,310,4,0,1,1,17
0,0,2,119,124,17,6,6,51,1,0,0,19
0,0,2,1,7,10,3,790,91,1,0,1,0
2,0,2,63,6,12,3,436,85,1,0,0,12
0,0,2,292,2,16,0,397,43,0,0,0,15
1,0,2,44,10,15,2,530,43,1,1,1,13
1,0,2,191,5,7,1,289,93,0,0,0,19
1,0,2,13,4,7,3,715,51,1,0,1,7
4,0,2,48,5,4,2,267,71,1,0,0,8
0,0,2,18,18,10,6,163,4,0,1,0,9
1,0,2,186,6,12,2,593,4,0,0,0,9
0,0,2,8,18,8,2,470,51,1,0,0,2
0,1,2,82,6,13,6,425,85,0,1,0,12
0,1,2,93,3,14,2,727,4,1,1,1,9
2,1,2,267,5,16,5,206,17,1,0,0,1
0,1,2,5,4,12,3,299,43,0,0,0,15
0,0,2,34,4,6,4,715,43,1,0,0,7
0,0,2,79,5,14,1,429,51,1,0,0,12
0,0,2,71,7,1,3,198,4,0,1,0,19
1,0,2,61,59,10,1,470,51,1,0,1,2
1,0,2,231,6,19,5,287,93,1,0,1,13
0,0,2,163,118,14,6,515,4,1,0,1,19
1,0,2,69,4,7,3,436,85,0,0,0,12
0,0,2,5,3,17,0,773,80,1,0,1,0
0,1,2,125,6,14,5,497,88,0,1,0,17
0,0,2,127,11,5,6,716,4,1,0,1,17
0,0,2,57,18,23,1,412,4,1,1,1,17
0,0,2,19,5,17,2,309,43,0,0,1,7
3,0,2,307,3,5,6,300,85,0,0,0,12
1,0,2,159,4,15,0,53,17,0,0,0,4
1,0,2,293,6,14,0,102,0,0,0,0,12
1,0,2,110,4,4,0,292,93,0,0,0,11
3,0,2,280,25,1,0,408,4,1,0,1,19
0,0,2,139,6,3,3,300,85,0,0,0,12
0,0,2,18,5,14,0,428,85,1,0,0,19
1,0,2,25,3,13,1,287,43,0,0,1,13
2,0,2,63,10,11,4,611,4,1,0,1,19
2,1,2,59,5,17,0,436,85,1,0,0,12
1,0,2,89,5,23,1,174,4,1,0,1,19
1,0,2,5,3,10,4,714,85,0,0,0,10
0,0,2,24,76,12,0,101,37,1,0,0,15
1,0,2,258,3,14,0,519,51,0,0,0,9
7,0,2,39,5,12,4,375,4,1,0,1,19
0,1,2,7,3,23,2,717,51,0,0,1,0
0,0,2,59,12,12,3,321,4,0,0,0,19
1,0,2,57,21,13,2,176,4,1,1,0,9
0,0,2,40,6,7,1,384,38,0,0,0,16
0,0,2,58,49,3,3,296,4,1,0,0,17
0,0,2,195,5,10,4,309,17,0,0,0,7
1,0,2,56,5,14,3,397,51,1,0,1,15
0,1,2,15,295,22,0,101,43,1,0,0,15
1,0,2,110,22,4,4,174,4,1,1,1,19
0,1,2,14,5,15,0,145,43,0,0,0,15
1,0,2,91,4,15,6,533,43,1,0,1,13
0,0,2,4,313,7,1,436,85,1,1,1,12
0,0,2,33,268,7,3,614,4,1,1,1,9
0,0,2,114,12,13,1,398,4,1,0,1,15
0,0,2,33,4,3,4,102,85,0,0,0,12
0,0,2,33,7,4,0,6,51,0,0,0,19
0,0,2,20,9,4,3,688,103,1,0,0,19
0,1,2,45,10,4,6,741,4,1,1,1,17
0,0,2,4,5,11,2,623,4,1,1,1,19
0,0,2,11,8,14,6,564,37,1,0,1,7
0,0,2,29,9,6,5,749,4,1,0,1,17
0,0,2,19,6,11,0,376,17,0,0,0,11
1,0,2,78,5,13,2,521,51,1,0,0,7
0,1,2,17,5,18,6,154,4,0,1,0,17
1,0,2,29,13,11,0,289,4,1,0,1,19
0,0,2,53,79,10,0,626,51,1,1,0,19
0,0,2,133,77,15,1,471,51,1,0,1,19
0,0,2,8,17,11,4,148,4,0,0,0,19
0,0,2,148,20,3,6,566,91,0,0,0,0
0,0,2,51,6,15,6,626,51,1,1,1,19
1,0,2,359,8,13,5,27,4,1,1,1,19
0,0,2,24,6,14,5,712,17,0,0,0,11
0,0,2,6,4,2,0,404,80,1,0,0,15
1,0,2,47,5,13,1,545,43,1,1,1,13
0,0,2,29,78,5,0,433,85,1,1,1,12
1,0,2,223,6,11,6,287,93,1,0,0,13
0,0,2,20,7,14,3,719,51,1,0,0,4
0,0,2,196,5,13,0,105,37,1,0,0,13
0,1,2,5,1,12,3,623,51,1,1,1,19
1,0,2,192,19,13,6,633,4,1,0,1,19
1,0,2,19,11,7,3,152,4,1,0,0,9
1,0,2,31,75,11,6,576,51,1,0,1,2
1,0,2,52,10,1,2,375,4,1,0,1,19
0,0,2,15,263,23,0,770,4,0,0,0,17
0,0,2,22,75,7,4,727,4,1,1,1,9
0,0,2,5,3,2,1,115,91,1,0,0,0
1,0,2,37,4,3,2,367,43,1,0,1,15
0,0,2,118,4,2,3,311,91,1,0,0,0
2,0,2,74,9,5,5,375,4,1,1,1,19
0,0,2,52,3,13,2,397,51,0,0,0,15
1,0,2,203,19,14,3,272,4,1,0,1,9
0,0,2,1,4,5,4,717,51,0,0,0,0
0,0,2,44,4,16,1,75,4,0,0,0,9
0,0,2,207,18,14,6,178,4,1,0,0,17
0,0,2,80,5,12,6,6,51,0,0,0,19
0,0,2,1,123,10,2,112,37,1,0,0,10
0,1,2,31,6,6,5,593,4,1,0,0,9
0,0,2,52,22,5,0,683,17,1,0,1,19
0,0,2,37,46,4,6,296,4,0,0,0,17
0,0,2,82,6,12,1,308,85,1,1,1,10
0,0,2,43,251,11,6,6,78,0,0,0,19
0,0,2,107,24,8,0,660,4,1,1,0,17
0,0,2,5,28,7,4,308,85,1,1,1,10
0,0,2,15,6,9,4,148,4,0,0,1,19
0,0,2,176,5,7,1,713,51,0,0,1,9
2,0,2,113,17,13,4,688,4,0,0,1,19
2,1,2,66,4,15,5,626,51,1,0,1,19
0,0,2,15,43,9,2,633,4,0,0,0,19
1,0,2,25,21,12,4,626,51,1,1,1,19
1,1,2,50,5,16,3,438,4,1,1,1,17
4,1,2,421,4,16,6,368,85,0,0,0,12
2,0,1,38,7,6,4,625,17,1,1,1,19
0,0,2,23,19,1,5,23,17,1,0,1,5
0,0,2,92,38,15,5,319,103,0,0,1,2
0,0,2,105,11,9,1,406,4,1,1,1,17
1,0,2,65,4,10,1,688,4,1,1,0,19
0,0,2,49,51,10,5,384,43,1,1,1,16
0,1,2,240,23,10,5,717,91,1,0,0,0
1,0,2,365,5,9,1,101,37,1,0,0,15
0,0,2,45,34,1,0,629,4,1,1,1,19
1,0,2,21,3,5,2,717,51,0,0,0,0
0,0,2,226,20,12,0,693,91,1,0,0,19
3,1,2,14,6,13,6,429,51,0,0,0,12
0,0,2,68,6,11,2,154,4,1,1,1,17
3,0,2,51,6,11,4,438,85,1,1,0,17
0,0,2,66,8,13,4,770,4,1,0,0,17
0,0,2,58,18,8,2,6,61,0,0,1,19
0,0,2,62,12,13,3,23,17,1,0,1,5
0,1,2,72,24,13,5,174,4,1,0,1,19
1,0,2,9,10,2,6,6,59,1,0,1,19
0,0,2,126,6,10,2,717,51,0,1,0,0
0,0,2,244,46,8,5,770,4,1,0,1,17
0,0,2,17,21,4,0,576,51,1,0,0,2
0,0,2,406,14,3,0,770,4,1,0,0,17
0,0,2,17,17,0,4,280,4,1,1,1,17
2,0,2,49,5,1,6,6,51,1,0,0,19
0,0,2,22,24,8,2,627,4,1,1,1,19
0,0,2,89,17,13,1,470,51,1,1,1,2
1,0,2,170,12,21,0,310,4,1,0,0,17
0,0,2,196,76,3,6,6,61,1,0,0,19
0,0,2,240,34,7,2,508,28,1,1,0,7
0,0,2,22,3,12,1,548,43,0,0,0,13
1,0,2,46,7,6,1,179,91,1,1,0,0
2,1,2,37,8,4,1,407,43,1,0,0,15
0,0,2,22,4,10,1,377,4,0,0,0,9
0,0,2,126,13,14,3,6,78,1,0,0,19
3,0,2,10,6,0,2,383,17,0,0,0,4
0,1,2,79,19,11,5,640,4,1,0,1,19
0,0,2,32,3,12,6,289,93,0,0,1,19
1,1,2,72,7,7,6,530,37,1,0,0,13
0,0,2,1,28,12,1,633,4,1,0,0,19
0,0,2,92,17,14,5,718,51,1,1,1,6
0,0,2,52,35,0,5,550,43,1,1,1,13
0,0,2,152,6,3,3,377,4,0,1,0,9
0,0,2,59,27,15,6,6,51,0,0,0,19
0,0,2,10,5,6,6,617,91,0,0,0,0
0,0,2,197,25,4,2,458,4,1,1,1,17
1,0,2,44,6,7,6,380,4,0,0,0,17
0,0,2,14,4,7,2,287,43,1,1,1,13
1,0,2,22,112,2,6,438,85,1,0,1,17
1,0,2,10,25,6,4,430,4,1,0,1,12
1,0,2,28,4,13,3,50,51,0,1,0,10
0,1,2,45,14,12,3,280,4,1,0,1,17
1,0,2,26,37,10,5,576,51,1,1,1,2
0,0,2,32,5,13,1,300,85,1,1,1,12
1,0,2,40,6,8,6,309,17,1,0,0,7
0,0,2,6,103,7,6,517,23,1,1,0,19
1,0,2,11,212,13,1,734,4,1,1,1,9
0,0,2,195,6,12,2,545,43,0,0,0,13
1,0,2,56,4,17,3,436,85,0,1,1,12
0,0,1,51,135,12,5,430,85,1,0,0,12
1,0,2,229,2,4,0,436,85,0,0,0,12
3,0,2,10,61,2,2,659,4,1,0,1,9
0,0,2,6,3,12,4,430,4,0,0,0,12
0,0,2,75,5,2,1,433,51,1,1,0,12
1,0,2,59,6,14,2,6,51,0,0,0,19
0,0,2,9,3,10,5,423,36,1,1,1,12
7,0,2,291,3,3,0,287,93,0,1,0,13
0,0,2,32,15,15,6,526,4,0,0,1,19
0,0,2,24,6,5,6,154,87,1,1,1,17
0,0,2,51,7,8,1,633,4,1,1,1,19
0,0,2,18,10,9,1,626,51,1,0,1,19
3,0,2,185,10,3,5,397,100,1,1,0,15
3,0,2,158,9,9,0,562,4,1,1,0,9
2,1,2,44,4,4,2,715,17,0,0,0,7
0,0,2,115,5,0,6,299,43,1,0,0,15
0,0,2,1,22,8,1,404,43,1,0,0,15
0,0,2,7,3,6,2,550,43,1,0,0,13
0,0,2,2,57,12,1,416,51,1,1,0,12
0,1,2,17,4,11,4,782,4,0,0,0,17
0,0,2,11,5,11,5,278,36,0,0,0,8
1,0,2,21,6,3,2,416,51,1,1,1,12
0,0,2,127,3,12,6,425,85,0,0,0,12
0,1,2,27,5,1,4,75,4,1,0,0,9
0,0,2,164,6,4,0,43,51,1,0,0,13
0,0,2,73,4,7,2,400,43,1,0,0,15
1,0,2,27,4,6,3,488,37,1,0,0,0
0,0,2,48,41,9,2,247,4,1,0,0,17
0,0,2,44,20,8,3,716,51,1,0,1,17
0,0,2,11,11,11,0,565,4,1,1,1,17
1,0,2,61,25,23,3,150,4,0,0,1,19
3,0,2,380,12,5,6,322,4,1,1,1,9
0,0,2,31,41,12,1,174,4,1,0,0,19
1,0,2,170,6,14,4,354,37,1,1,0,5
0,0,2,41,3,4,0,6,61,0,0,0,19
0,0,2,22,20,3,6,172,85,1,0,0,12
6,0,2,219,5,3,0,278,36,0,0,1,8
0,0,2,5,4,6,4,102,37,1,0,1,12
0,0,2,1,8,2,2,251,4,0,0,0,17
1,0,2,81,155,5,0,250,4,1,1,1,19
0,0,2,70,6,9,5,712,17,1,0,0,11
0,0,2,24,4,13,1,430,85,0,0,0,12
1,0,2,126,31,11,6,611,4,1,1,1,19
0,0,2,12,6,14,1,52,51,1,1,1,17
0,0,2,33,12,14,5,3,85,1,0,0,12
0,0,2,20,10,9,2,741,4,1,1,0,17
0,0,2,340,5,16,6,287,93,1,0,1,13
1,0,2,81,5,4,4,747,51,1,1,1,10
1,0,2,58,7,4,6,373,4,1,0,1,19
0,0,2,54,22,4,2,582,4,1,0,1,17
0,0,2,208,34,2,6,366,4,1,1,1,17
1,0,2,44,22,9,6,178,4,1,0,1,17
0,0,2,76,13,16,2,174,4,1,1,1,19
0,0,2,6,3,4,2,561,37,1,1,1,11
0,0,2,10,8,18,6,241,7,1,1,1,19
3,0,2,17,4,2,0,272,4,1,0,0,9
2,0,1,109,29,10,0,721,85,1,0,1,10
0,0,2,9,19,17,4,633,4,0,0,1,19
0,0,2,123,6,13,2,285,85,0,0,0,12
0,0,2,129,33,14,3,493,17,1,0,1,11
0,1,2,18,6,11,5,717,51,0,0,0,0
0,0,2,289,5,2,4,717,51,0,0,0,0
0,0,2,13,175,13,1,694,4,1,0,1,19
1,0,2,33,5,2,4,688,51,0,0,0,19
0,0,2,5,4,11,0,106,37,0,1,1,2
0,0,2,27,8,7,6,150,4,1,0,0,19
1,0,2,27,12,6,5,727,4,1,0,0,9
0,0,2,272,8,11,6,438,4,1,0,1,17
1,0,2,294,7,6,1,375,4,1,1,1,19
4,0,2,215,7,3,6,52,51,1,1,1,17
0,0,2,19,3,12,0,102,85,0,0,0,12
0,0,2,4,111,2,2,576,51,1,0,0,2
1,0,2,257,11,15,1,6,51,1,0,1,19
0,0,2,16,6,2,5,160,4,0,1,1,19
1,0,2,78,103,22,2,727,4,1,1,1,9
0,0,2,270,4,4,3,546,43,0,0,0,13
0,0,2,58,8,1,2,291,4,1,0,0,19
0,1,2,53,13,10,2,637,4,1,1,1,19
1,0,2,101,6,6,0,296,4,0,0,1,17
1,0,2,10,3,7,3,420,85,0,0,0,12
0,0,2,30,6,10,4,296,4,1,1,1,17
0,1,2,70,5,11,2,284,43,0,0,0,15
0,1,2,61,11,13,3,213,51,1,0,0,1
0,0,2,286,4,14,6,105,37,0,0,1,13
0,0,2,11,5,12,1,176,36,1,1,1,9
1,0,2,85,10,22,5,625,4,1,0,1,19
1,0,2,36,5,8,5,300,85,1,0,1,12
0,0,2,36,11,15,1,302,43,1,0,1,13
1,0,2,83,12,8,4,148,4,1,1,1,19
0,0,2,42,4,16,3,397,43,0,1,0,15
0,0,2,19,12,14,0,174,4,0,0,1,19
4,1,2,103,4,10,5,302,43,0,0,0,13
1,0,2,85,27,12,6,154,4,1,1,1,17
0,1,2,61,16,1,3,574,50,1,1,1,2
1,1,2,48,9,11,3,398,4,1,1,0,15
0,0,2,14,2,10,2,617,36,0,0,0,0
0,0,2,135,3,11,2,397,43,0,1,1,15
0,0,2,161,28,10,0,611,4,1,0,0,19
1,0,2,94,4,9,1,723,4,0,0,1,9
0,1,2,122,37,8,2,738,4,1,1,1,9
0,0,2,48,6,13,3,639,4,0,0,0,19
0,0,1,14,7,8,4,782,91,1,0,0,17
0,0,2,0,4,2,5,423,36,1,1,0,12
1,0,2,157,15,23,1,770,4,1,0,0,17
1,1,2,111,11,8,6,716,4,1,0,1,17
0,0,2,76,53,8,5,676,51,1,1,1,17
0,0,2,19,5,16,5,380,4,0,0,0,17
0,0,2,18,19,16,3,300,85,0,0,0,12
0,0,2,42,6,2,1,309,17,1,0,0,7
0,0,2,340,24,9,4,627,4,0,1,0,19
0,1,1,17,2,11,5,296,93,0,0,0,17
3,0,2,178,9,5,3,182,4,1,0,0,19
0,0,2,6,5,14,4,714,85,0,0,0,10
0,0,2,24,10,16,1,763,91,0,0,0,0
1,0,2,67,40,4,0,576,51,1,0,1,2
0,0,2,6,5,7,4,713,4,0,0,1,9
1,0,2,38,6,11,0,307,17,1,0,0,11
0,0,2,168,4,0,2,65,4,1,1,1,9
0,0,2,33,8,15,6,364,34,1,0,0,19
0,0,2,70,10,4,2,289,4,0,1,0,19
0,1,2,14,6,7,5,12,43,1,0,1,13
0,0,2,35,5,15,2,304,4,0,0,0,19
0,0,2,131,24,23,3,306,4,0,0,0,19
2,0,2,227,26,0,1,178,4,1,1,1,17
1,0,2,252,9,5,1,782,91,1,1,0,17
0,0,2,78,12,10,3,412,0,1,0,1,17
0,0,2,88,11,11,2,148,4,1,0,1,19
3,0,2,17,3,12,6,660,71,0,0,0,17
1,0,2,308,6,5,2,498,51,1,0,0,0
0,0,2,230,35,7,1,265,36,0,0,0,19
0,0,2,233,73,7,3,6,61,1,1,1,19
0,0,2,216,22,4,1,176,4,1,1,1,9
0,0,2,225,1,16,0,287,43,0,0,1,13
1,0,2,2,1,11,1,233,17,1,0,0,1
1,0,2,33,4,1,4,438,4,1,1,1,17
1,0,2,15,5,4,4,101,37,1,0,1,15
1,0,2,12,9,13,3,6,78,1,0,0,19
2,0,2,98,6,17,5,713,51,1,1,1,9
0,0,2,41,51,11,0,421,85,1,0,1,12
0,0,2,52,8,8,2,438,85,1,0,0,17
0,0,2,5,79,9,0,542,51,1,0,1,13
0,1,2,74,5,1,5,632,4,1,1,0,19
0,0,2,457,12,19,5,55,36,1,0,1,19
0,0,2,12,17,22,3,27,4,1,0,0,19
2,0,2,404,6,2,6,52,51,1,0,1,17
1,0,2,40,5,13,3,391,43,1,1,0,15
0,1,2,23,5,8,2,717,51,1,1,1,0
2,1,2,30,3,15,1,371,43,1,0,1,13
0,0,2,33,6,3,3,307,17,1,0,0,11
0,0,2,14,50,5,0,470,51,1,0,0,2
0,0,2,219,12,10,6,249,4,1,1,0,19
0,0,2,21,5,2,2,545,43,0,0,0,13
0,1,2,77,4,11,3,293,4,1,0,0,9
0,0,2,58,117,20,5,6,61,0,0,0,19
3,0,2,33,5,13,2,717,51,1,1,1,0
0,0,2,446,17,23,3,543,4,0,1,0,13
0,0,2,25,26,12,6,580,80,1,1,1,2
0,0,2,1,9,1,1,576,51,0,0,0,2
0,0,2,33,6,7,4,660,71,0,0,0,17
0,0,2,7,2,1,5,368,101,1,1,1,12
0,0,2,49,5,2,1,377,4,0,0,1,9
0,0,2,32,80,3,1,576,51,1,0,0,2
0,0,2,6,7,4,1,707,17,1,0,0,11
0,0,2,58,18,8,4,573,4,1,0,0,19
0,0,2,204,21,4,2,676,51,1,1,0,17
2,0,2,84,19,3,6,633,4,1,0,1,19
0,0,2,14,20,8,1,733,4,1,0,0,9
0,0,2,18,15,18,4,633,4,0,0,1,19
3,0,2,137,11,9,3,174,4,1,0,1,19
0,0,2,73,15,3,3,456,80,0,0,0,16
0,0,2,266,5,16,3,782,91,1,1,1,17
0,0,2,14,25,23,5,626,4,0,1,1,19
0,0,2,84,6,3,2,639,91,1,1,1,19
1,0,2,261,4,8,0,285,93,0,0,0,12
1,0,2,56,5,15,3,602,4,1,0,0,9
1,0,2,29,2,22,2,293,100,0,0,0,9
0,0,2,15,76,7,0,154,4,1,0,1,17
0,0,2,56,5,6,1,417,51,1,1,1,12
3,0,2,349,5,4,1,368,85,0,0,1,12
0,0,2,207,5,7,6,400,43,1,1,0,15
6,0,2,119,6,1,1,6,51,1,0,1,19
1,0,2,110,6,15,0,438,85,1,0,0,17
1,1,2,72,6,21,6,375,4,1,1,1,19
1,0,2,55,6,7,4,717,51,1,0,0,0
2,0,2,30,4,16,2,42,85,0,0,1,12
0,0,2,39,9,18,5,291,93,1,1,1,19
0,0,2,115,12,3,5,291,4,1,0,1,19
0,0,2,12,5,8,0,521,51,1,1,0,7
0,0,2,2,6,16,0,45,51,1,0,1,19
0,0,2,35,3,7,0,518,51,1,0,1,11
1,0,2,58,19,4,4,645,37,1,1,1,19
0,0,2,43,20,10,1,6,61,1,0,1,19
0,0,2,170,12,3,3,296,4,1,1,0,17
6,0,2,97,7,16,4,6,100,1,1,0,19
2,0,2,25,18,5,5,694,4,1,0,1,19
0,0,2,70,6,22,2,6,61,0,0,0,19
1,0,2,390,8,2,0,373,4,1,1,1,19
0,0,2,109,19,14,4,566,91,1,0,0,0
0,0,2,76,21,17,2,178,28,1,1,1,17
0,0,2,9,13,21,6,300,85,0,0,0,12
0,0,2,23,5,13,0,293,4,0,1,0,9
3,0,2,236,13,12,3,373,4,0,1,1,19
0,0,2,15,6,9,0,545,43,1,0,0,13
0,0,2,14,190,19,4,6,61,1,0,0,19
0,0,2,89,18,4,2,300,85,1,0,0,12
1,0,2,58,4,7,6,145,43,1,1,1,15
0,0,2,92,4,12,4,302,43,1,0,0,13
1,0,2,57,6,17,1,547,43,0,0,0,13
0,0,2,4,39,9,0,576,51,1,0,1,2
1,1,2,21,6,2,5,382,17,0,1,0,6
1,1,2,93,3,3,4,394,43,0,0,0,19
3,0,2,21,4,13,4,680,51,1,1,1,19
0,0,2,17,6,2,1,284,43,1,1,1,15
0,0,2,108,141,22,3,112,85,1,0,1,10
0,0,2,32,51,22,3,330,4,1,1,1,9
1,1,2,15,6,15,0,548,43,0,0,0,13
1,0,2,100,6,23,5,304,4,1,0,0,19
0,1,2,225,19,12,3,293,4,1,1,1,9
0,0,2,24,3,15,6,395,43,0,1,0,15
0,0,2,67,3,15,6,297,93,0,0,0,0
0,0,2,48,4,5,3,6,61,0,0,1,19
0,0,2,176,4,6,4,418,85,1,0,1,12
0,0,2,30,6,7,4,300,85,0,0,0,12
1,0,2,10,5,10,1,782,4,0,1,1,17
1,0,2,50,4,18,3,102,37,1,0,1,12
0,0,2,67,15,12,0,424,4,1,0,1,19
1,0,2,156,18,9,0,154,4,0,0,1,17
0,0,2,31,78,6,0,178,36,1,0,0,17
0,0,2,24,4,1,2,6,51,0,0,0,19
1,0,2,60,110,4,2,622,4,1,1,1,19
2,0,2,185,5,14,0,501,43,1,1,1,13
1,0,2,63,3,7,4,525,51,0,0,0,4
0,0,2,105,13,10,5,150,4,0,0,0,19
0,0,2,121,35,0,1,684,4,1,1,1,19
